Oceanside_CA2012	UN	OCSD	33 14	-117 21	
Odare	UN	ODRE	26 52	87 24	
OFW2_EBRY_WY2003	UN	OFW2	44 27	-110 50	
OldFaithful	UN	OFWY	44 27	-110 50	
O'Higgins/Antarctica	UN	OHI2	-63 19	-57 54	
O'Higgins/Antarctica	UN	OHI3	-63 19	-57 54	
OK01_PawneeEQ_OK	UN	OK01	36 24	-96 59	
OK02_PawneeEQ_OK	UN	OK02	36 29	-96 58	
OK03_PawneeEQ_OK	UN	OK03	36 20	-96 51	
OK04_PawneeEQ_OK	UN	OK04	36 24	-96 55	
OK05_PawneeEQ_OK	UN	OK05	36 26	-96 54	
OK06_PawneeEQ_OK	UN	OK06	36 28	-96 51	
OK07_PawneeEQ_OK	UN	OK07	36 27	-96 46	
OK08_PawneeEQ_OK	UN	OK08	36 22	-96 56	
OkmokConeD	UN	OKCD	53 26	-168 7	
OkmokConeE	UN	OKCE	53 26	-168 10	
OdessaKilpatricElementarySchool	UN	OKEK	29 44	-95 48	
OkmokFortGlenn	UN	OKFG	53 25	-167 55	
OkitaShield	UN	OKIT	19 23	-155 7	
OkmokConeB	UN	OKNC	53 27	-168 8	
OKR1	UN	OKR1	27 29	85 5	
OkmokSouth	UN	OKSO	53 21	-168 10	
Olafsgigar	UN	OLAC	65 2	-16 48	
OLNC	UN	OLNC	36 13	-117 54	
OLO1_OLO_TZA2016	UN	OLO1	-2 44	35 57	
OLO2_OLO_TZA2016	UN	OLO2	-2 45	35 59	
OLO3_OLO_TZA2016	UN	OLO3	-2 45	35 52	
OLO4_OLO_TZA2016	UN	OLO4	-2 47	35 57	
OLO5_OLO_TZA2016	UN	OLO5	-2 38	35 53	
OLO6_OLO_TZA2017	UN	OLO6	-2 43	35 54	
OLO7_OLO_TZA2017	UN	OLO7	-2 48	35 55	
OLO8_OLO_TZA2017	UN	OLO8	-2 47	35 57	
Olveston	UN	OLVN	16 45	-62 14	
ONLY	UN	ONLY	40 58	-120 16	
Onsala	UN	ONS1	57 24	11 55	
ONSALA	UN	ONSA	57 24	11 56	
OPBL_SCGN_CS1999	UN	OPBL	34 22	-115 55	
OPCL_SCGN_CS1999	UN	OPCL	34 26	-116 18	
OPCP_SCGN_CS1999	UN	OPCP	34 22	-116 5	
OPCX_SCGN_CS1999	UN	OPCX	34 26	-116 9	
ObservatoiredeParis	UN	OPMT	48 50	2 20	
OPRD_SCGN_CS1999	UN	OPRD	34 32	-116 18	
ORE2_Mil_USA2018	UN	ORE2	37 28	-121 45	
ORE3_Mil_USA2018	UN	ORE3	37 28	-121 45	
OREO	UN	OREO	37 28	-121 45	
ORES_SCGN_CS1999	UN	ORES	34 44	-120 17	
Ohrid/Macedonia	UN	ORID	41 8	20 48	
ORIE	UN	ORIE	37 15	-117 27	
ORMT_SCGN_CS2000	UN	ORMT	34 40	-116 49	
Osh-Kyrgyzstan	UN	OSHK	40 32	72 47	
Osijek	UN	OSJE	45 34	18 41	
SouthKoreaNGAcolocated	UN	OSN1	37 5	127 1	
SouthKoreaNGAcolocated	UN	OSN2	37 5	127 1	
SouthKoreaNGAcolocated	UN	OSN3	37 5	127 2	
SouthKoreaNGAcolocated	UN	OSN4	37 5	127 2	
Osorno	UN	OSOR	-40 36	-73 6	
OUCA	UN	OUCA	31 12	-7 52	
Dunedin	UN	OUS2	-45 52	170 31	
Outlet	UN	OUTL	19 23	-155 17	
OVLS_SCGN_CS1999	UN	OVLS	34 20	-119 9	
ObservatorioVulcanologicoySismologicodeCosta	UN	OVSI	10 0	-84 7	
OWEN	UN	OWEN	36 45	-118 3	
ChathamIsland	UN	OWMG	-44 1	-176 22	
ChathamIsland	UN	OWNG	-44 1	-176 22	
El-Camaron_TNET_MX_2007	UN	OXEC	16 31	-96 3	
Guevara_TNET_MX_2007	UN	OXGU	16 38	-96 55	
LaPalma	UN	OXLP	16 9	-97 3	
SanMiguelCoatlan	UN	OXMC	16 12	-96 42	
Putla-2_MX_2012	UN	OXP2	16 60	-97 56	
Puerto_Escondido_TNET_MX_2002	UN	OXPE	15 53	-97 5	
Putla-1_MX_2006	UN	OXPL	17 2	-97 52	
Tehuantepec_TNET_MX_2007	UN	OXTH	16 17	-95 14	
Galeras-Tutultepec_MX_TNET_2007	UN	OXTU	16 9	-97 39	
Puerto_Angel-UMAR_TNET_MX_2001	UN	OXUM	15 40	-96 30	
OccidentalCollege	UN	OXYC	34 8	-118 12	
OZST_SCGN_CS2000	UN	OZST	34 41	-119 21	
Organ_PipeAZ2007	UN	P001	31 57	-112 48	
VigusButteNV2006	UN	P002	39 31	-117 11	
MohawkvallAZ2006	UN	P003	32 43	-114 0	
JeromeNFS_AZ2007	UN	P004	34 47	-112 9	
PonyExpresNV2006	UN	P005	39 55	-115 17	
Lake_Mead_NV2007	UN	P006	36 9	-114 27	
SalmonFallNV2007	UN	P007	41 43	-114 49	
Tuba_City_AZ2007	UN	P008	36 9	-111 8	
Marysvale_UT2006	UN	P009	38 29	-112 13	
AubreyPeakAZ2007	UN	P010	34 40	-113 44	
SpiderRockAZ2005	UN	P011	36 9	-109 31	
MonticelloUT2006	UN	P012	38 6	-109 20	
SpringCrekNV2007	UN	P013	41 26	-117 20	
Sahuarita_AZ2007	UN	P014	31 58	-111 6	
DueceClubSAZ2005	UN	P015	34 16	-110 1	
VernonHillUT2006	UN	P016	40 5	-112 22	
HaysPeak__NV2006	UN	P017	41 17	-119 56	
Pharmacy__OR2008	UN	P018	42 59	-117 4	
Cat_Creek_ID2007	UN	P019	43 18	-115 19	
DRYLNDRSH_WA2004	UN	P020	47 0	-118 34	
RadioHill_WA2005	UN	P021	48 40	-118 44	
I84E_E269_OR2005	UN	P022	45 14	-118 1	
McCallAir_ID2007	UN	P023	44 54	-116 6	
GoosePeak_ID2008	UN	P024	47 34	-115 51	
Bndry_Air_ID2007	UN	P025	48 44	-116 17	
HatchArpt_NM2004	UN	P026	32 40	-107 12	
ApachePnt_NM2007	UN	P027	32 48	-105 48	
ChacoCnHP_NM2005	UN	P028	36 2	-107 55	
MontroseCSCO2007	UN	P029	38 26	-107 38	
KemmererLFWY2005	UN	P030	41 45	-110 31	
Rifle_GCL_CO2006	UN	P031	39 31	-107 55	
RawlinsWWTWY2005	UN	P032	41 45	-107 15	
TenSleepTRWY2005	UN	P033	43 57	-107 23	
Sandia_ASLNM2004	UN	P034	34 57	-106 28	
VaughnPtrlNM2005	UN	P035	34 36	-105 11	
AngelFire_NM2004	UN	P036	36 25	-105 18	
FreemontAPCO2004	UN	P037	38 25	-105 6	
PortalesApNM2005	UN	P038	34 9	-103 24	
ClaytonArpNM2005	UN	P039	36 27	-103 9	
LamarArpt_CO2004	UN	P040	38 4	-102 41	
Marshall__CO2004	UN	P041	39 57	-105 12	
Wheatland_WY2004	UN	P042	42 3	-104 55	
Newcastle_WY2006	UN	P043	43 53	-104 11	
AkronArpt_CO2004	UN	P044	40 10	-103 13	
BirchCreekMT2006	UN	P045	45 23	-112 37	
ClearwaterMT2006	UN	P046	47 2	-113 20	
E_Glacier_MT2007	UN	P047	48 25	-113 13	
BozemanRR_MT2007	UN	P048	45 39	-111 12	
Armington_MT2006	UN	P049	47 21	-110 54	
WickumRnchMT2006	UN	P050	48 49	-111 15	
BillingsAPMT2005	UN	P051	45 48	-108 33	
LRRnchJrdnMT2006	UN	P052	47 22	-107 1	
WhitewaterMT2007	UN	P053	48 44	-107 44	
TEREkalakaMT2006	UN	P054	45 51	-104 26	
GlendiveWTMT2006	UN	P055	47 7	-104 41	
PotervilleCS2005	UN	P056	36 2	-119 4	
Hill72____UT2004	UN	P057	41 45	-112 37	
HumboldtStCN2005	UN	P058	40 53	-124 5	
PointArenaCN2006	UN	P059	38 56	-123 44	
PollardFltCN2005	UN	P060	40 60	-122 25	
Myrtle_CrkOR2006	UN	P061	42 58	-124 1	
SilverLakeOR2007	UN	P062	43 7	-121 5	
Shaniko___OR2005	UN	P063	44 55	-120 57	
HricaneRg_WA2007	UN	P064	47 58	-123 29	
Naches_Rg_WA2006	UN	P065	46 51	-120 56	
JacumbaAP_CS2004	UN	P066	32 37	-116 10	
CleggRanchCS2004	UN	P067	35 33	-121 0	
MiddleGateNV2006	UN	P068	39 18	-117 59	
IndianPeakNV2006	UN	P069	39 17	-117 36	
WagonMoundNM2007	UN	P070	36 3	-104 42	
RailroadPsNV2006	UN	P071	39 21	-117 24	
DryCreekRnNV2005	UN	P072	39 31	-116 44	
TwinSpringNV2006	UN	P073	39 30	-116 25	
BigReilleyNV2006	UN	P074	39 33	-116 3	
Southgate_NV2006	UN	P075	39 22	-115 53	
DryMountaiNV2006	UN	P076	39 32	-115 31	
RavenLoft_NV2008	UN	P077	39 23	-115 26	
LonePineCnNV2007	UN	P078	40 26	-117 53	
SuccessSmtNV2007	UN	P079	39 15	-114 41	
BlackHorseNV2006	UN	P080	39 7	-114 17	
Buckskins_UT2006	UN	P081	39 4	-113 52	
TuleValleyUT2006	UN	P082	39 16	-113 30	
NeedlePeakNV2007	UN	P083	40 19	-117 28	
CedarMountUT2006	UN	P084	40 30	-113 3	
SlavenCyn_NV2006	UN	P085	40 30	-116 44	
Kennecott1UT2005	UN	P086	40 39	-112 17	
CortezRangNV2006	UN	P087	40 22	-116 17	
LittleMtStUT2006	UN	P088	40 46	-111 43	
Wanship___UT2004	UN	P089	40 48	-111 25	
DRI_Reno__NV2007	UN	P090	39 34	-119 48	
Hunter_MtnCS2007	UN	P091	36 37	-117 32	
White__TopCS2006	UN	P092	36 48	-117 24	
HaystackHiCS2007	UN	P093	36 36	-117 60	
LastChanceCS2006	UN	P094	37 12	-117 42	
SpanishSpgNV2005	UN	P095	39 42	-119 32	
LittleVallNV2007	UN	P096	39 48	-119 18	
HotSpringsNV2007	UN	P097	39 50	-118 52	
TopogPeak_NV2007	UN	P098	39 53	-118 41	
FairviewPkNV2006	UN	P099	39 13	-118 10	
ParkValleyUT2007	UN	P100	41 51	-113 18	
RandolphLLUT2005	UN	P101	41 42	-111 14	
LittleBaldNV2006	UN	P102	39 55	-115 33	
RedKnolls_UT2008	UN	P103	39 21	-113 3	
BlackRock_UT2006	UN	P104	39 11	-112 43	
DeltaMuni_UT2004	UN	P105	39 23	-112 30	
FoolCreek_UT2006	UN	P106	39 28	-112 16	
Grants____NM2006	UN	P107	35 8	-107 53	
SageValleyUT2005	UN	P108	39 35	-111 57	
FountGreenUT2007	UN	P109	39 36	-111 39	
SanPeteValUT2005	UN	P110	39 43	-111 34	
WildcatHlsUT2006	UN	P111	41 49	-113 1	
Indianola_UT2005	UN	P112	39 49	-111 27	
KnollsWestUT2006	UN	P113	40 40	-113 17	
BurgessRchUT2005	UN	P114	40 38	-112 32	
GrantsVillUT2007	UN	P115	40 28	-112 26	
LatimerPntUT2007	UN	P116	40 26	-112 1	
AmericanFCUT2006	UN	P117	40 26	-111 45	
KamasLloydUT2005	UN	P118	40 38	-111 21	
MahoganyHRUT2005	UN	P119	40 44	-111 15	
ClinesCornNM2007	UN	P120	35 0	-105 38	
HnslVally_UT2004	UN	P121	41 48	-112 42	
CnrSprngs_UT2004	UN	P122	41 38	-112 20	
TresPiedraNM2006	UN	P123	36 38	-105 55	
WellsvilleUT2007	UN	P124	41 33	-111 57	
BankheadWlUT2007	UN	P125	41 35	-111 54	
Coldwater_UT2007	UN	P126	41 35	-111 47	
LockwoodRLNV2005	UN	P127	39 30	-119 36	
BangoJunctNV2006	UN	P128	39 29	-119 4	
DeadCowPt_NV2007	UN	P129	39 8	-118 27	
CamelHump_NV2006	UN	P130	39 16	-118 56	
LaPlataCynNV2007	UN	P131	39 27	-118 21	
ParadiseRdNV2006	UN	P132	38 44	-118 0	
BuckleyFltNV2006	UN	P133	38 43	-118 28	
MinersRidgNV2006	UN	P134	38 59	-118 56	
Cambridge_NV2006	UN	P135	38 42	-119 1	
S_Camp_CynNV2006	UN	P136	38 46	-119 28	
GranitePk_NV2007	UN	P137	40 47	-119 29	
BluewingFtNV2007	UN	P138	40 15	-119 1	
PaiuteCyn_NV2006	UN	P139	39 54	-119 43	
SlateMtn__CN2006	UN	P140	38 50	-120 42	
BunkerhillCN2006	UN	P141	39 3	-120 23	
VoltaireCnNV2008	UN	P142	39 7	-119 49	
IndianCrk_CN2007	UN	P143	38 46	-119 46	
PliocenRdgCN2007	UN	P144	39 28	-120 54	
Fern_PointNV2005	UN	P145	41 21	-119 37	
SignalPeakCN2006	UN	P146	39 20	-120 32	
DixieMtn__CN2007	UN	P147	39 56	-120 17	
GoatMtn___CN2006	UN	P148	40 25	-120 48	
BabbittPk_CN2008	UN	P149	39 36	-120 6	
MartisPeakCN2008	UN	P150	39 18	-120 2	
SierraArmyCN2008	UN	P151	40 17	-120 5	
IshkeshRchCN2007	UN	P154	41 48	-123 22	
BlueRidge_CN2007	UN	P155	41 16	-123 11	
GibsonRdg_CN2006	UN	P156	40 1	-123 54	
GordaTwo__CN2006	UN	P157	40 15	-124 18	
MonumntRdgCN2004	UN	P158	40 25	-124 6	
BearRvrRdgCN2006	UN	P159	40 30	-124 17	
RohnerAir_CN2005	UN	P160	40 33	-124 8	
OswaldPropCN2005	UN	P161	40 38	-124 13	
RedwoodsCCCN2004	UN	P162	40 41	-124 14	
PringleRdgCN2006	UN	P163	40 13	-124 3	
PrattMtn__CN2004	UN	P164	40 7	-123 42	
BurghRanchCN2006	UN	P165	40 15	-123 51	
ChalkMtn__CN2005	UN	P166	40 26	-123 52	
BaldJesse_CN2005	UN	P167	40 33	-123 53	
IaquaButteCN2005	UN	P168	40 40	-123 53	
FickleHil_CN2004	UN	P169	40 47	-123 58	
BaldMtn___CN2004	UN	P170	40 53	-123 52	
SantaLuciaCN2004	UN	P171	36 29	-121 48	
PostRanch_CN2008	UN	P172	36 14	-121 46	
FortHunterCN2008	UN	P173	35 57	-121 17	
LlanoGrandCN2007	UN	P174	36 18	-121 3	
RosasCyn__CN2006	UN	P175	36 26	-121 8	
MillsCreekCN2007	UN	P176	37 28	-122 21	
CoDeTierraCN2008	UN	P177	37 32	-122 30	
SanMateoCCCN2007	UN	P178	37 32	-122 20	
IllinoisApOR2007	UN	P179	42 6	-123 41	
JuanFiestaCN2007	UN	P180	36 18	-121 24	
MillerKnoxCN2005	UN	P181	37 55	-122 23	
MeyersGradCN2006	UN	P182	38 30	-123 11	
BodegaHeadCN2006	UN	P183	38 19	-123 4	
Greenwood_CN2007	UN	P184	39 7	-123 43	
LilRvrAir_CN2006	UN	P185	39 16	-123 45	
HolmesRch_CN2007	UN	P186	39 9	-123 31	
ThreeChop_CN2005	UN	P187	39 21	-123 36	
BurntRidgeCN2006	UN	P188	38 40	-123 14	
Bradford__CN2005	UN	P189	38 59	-123 21	
UkiahNorthCN2005	UN	P190	39 15	-123 12	
SiskiyouRCOR2007	UN	P191	42 17	-123 38	
PotrVlySchCN2005	UN	P192	39 19	-123 6	
PointReyesCN2007	UN	P193	38 7	-122 54	
WalkerCrk_CN2007	UN	P194	38 11	-122 49	
WineCreek_CN2007	UN	P195	38 40	-122 58	
MeachumLflCN2006	UN	P196	38 18	-122 45	
SantaRosa_CN2005	UN	P197	38 26	-122 46	
PetalumAirCN2004	UN	P198	38 16	-122 36	
RodgersCrkCN2005	UN	P199	38 16	-122 30	
SonomaCrk_CN2005	UN	P200	38 14	-122 27	
MarkWstQryCN2008	UN	P201	38 34	-122 40	
NunnsCyn__CN2007	UN	P202	38 25	-122 30	
Mayacmas__CN2007	UN	P203	38 52	-122 55	
MaacamaCrkCN2007	UN	P204	38 40	-122 43	
LkPilsburyCN2007	UN	P205	39 24	-122 58	
CrazyCreekCN2006	UN	P206	38 47	-122 35	
GoatMtnMNFCN2008	UN	P207	39 16	-122 43	
SaltCanyonCN2006	UN	P208	39 7	-122 18	
BonnyDoon_CN2007	UN	P209	37 4	-122 8	
ElkhrnSlghCN2005	UN	P210	36 49	-121 44	
LewisRdLflCN2007	UN	P211	36 53	-121 42	
LarkinVly_CN2006	UN	P212	36 58	-121 52	
LenihanDamCN2005	UN	P213	37 12	-121 59	
CorralitosCN2007	UN	P214	37 0	-121 48	
SalsipuedeCN2007	UN	P215	37 3	-121 46	
MtMadonna_CN2007	UN	P216	37 0	-121 44	
LacrosseDrCN2005	UN	P217	37 6	-121 39	
CoyoteCrk_CN2005	UN	P218	37 12	-121 43	
LaHondaCrkCN2008	UN	P219	37 21	-122 17	
RussianRdgCN2007	UN	P220	37 20	-122 13	
SanAntonioCN2007	UN	P221	37 20	-122 6	
CoyotHillsCN2005	UN	P222	37 32	-122 5	
ChabotParkCN2007	UN	P223	37 43	-122 6	
SibleyVolcCN2005	UN	P224	37 52	-122 13	
CullCanyonCN2005	UN	P225	37 43	-122 3	
ReidHillVWCN2006	UN	P226	37 20	-121 50	
SunolWildrCN2006	UN	P227	37 32	-121 47	
DelValle__CN2005	UN	P228	37 36	-121 41	
BishopRnchCN2005	UN	P229	37 45	-121 59	
MorganTrtyCN2005	UN	P230	37 49	-121 47	
HopkinsStnCN2006	UN	P231	36 37	-121 54	
BengardRchCN2007	UN	P232	36 43	-121 35	
Hollister_CN2006	UN	P233	36 48	-121 25	
LasAromitaCN2006	UN	P234	36 52	-121 35	
SJBautistaCN2007	UN	P235	36 49	-121 32	
Lomerias__CN2005	UN	P236	36 54	-121 33	
MountOlds-CN2007	UN	P237	36 38	-121 23	
FlintHillsCN2006	UN	P238	36 51	-121 27	
UvasCrk___CN2008	UN	P239	36 58	-121 33	
MillerSlghCN2005	UN	P240	37 0	-121 33	
RodeoFlat_CN2007	UN	P241	37 13	-121 34	
FrazierAirCN2004	UN	P242	36 57	-121 28	
HollisterECN2007	UN	P243	36 55	-121 20	
PachecoCrkCN2005	UN	P244	37 1	-121 21	
YOSTurtleDCN2008	UN	P245	37 43	-119 42	
SpencerRchCN2006	UN	P247	36 34	-121 11	
BlkDiamondCN2007	UN	P248	37 59	-121 52	
CallMtn___CN2005	UN	P249	36 37	-121 4	
SparlinRchCN2007	UN	P250	36 57	-121 16	
TrePinoCrkCN2006	UN	P251	36 49	-121 21	
QuintoCrk_CN2005	UN	P252	37 10	-121 3	
ValpeRidgeCN2007	UN	P253	37 29	-121 39	
MtBoardmanCN2007	UN	P254	37 29	-121 28	
ArkansaCrkCN2006	UN	P255	37 35	-121 19	
FallmanPrpCN2005	UN	P256	37 56	-121 36	
TomPainSlgCN2005	UN	P257	37 45	-121 28	
DiabloGranCN2007	UN	P258	37 23	-121 17	
Patterson_CN2005	UN	P259	37 26	-121 6	
ModestoCnlCN2005	UN	P260	37 43	-121 5	
HunterHillCN2004	UN	P261	38 9	-122 13	
Waterbird_CN2005	UN	P262	38 2	-122 6	
AngwinObs_CN2008	UN	P263	38 35	-122 26	
CapellVly_CN2005	UN	P264	38 27	-122 12	
PutahCreekCN2005	UN	P265	38 32	-121 57	
LilHonker_CN2005	UN	P266	38 11	-121 51	
DixonAviatCN2005	UN	P267	38 23	-121 49	
FinchFarmsCN2005	UN	P268	38 28	-121 39	
CowboyCampCN2008	UN	P269	38 60	-122 21	
HopkinSlghCN2005	UN	P270	39 15	-122 3	
Woodland1_CN2004	UN	P271	38 39	-121 43	
SycamorSlgCN2005	UN	P272	39 9	-121 57	
Kettleman_CN2005	UN	P273	38 7	-121 23	
SnodgraSlgCN2005	UN	P274	38 17	-121 28	
KenefikRchCN2006	UN	P275	38 19	-121 13	
LDoradoHilCN2005	UN	P276	38 39	-121 6	
PigeonPt__CN2007	UN	P277	37 12	-122 22	
ClarkeMtn_CS2004	UN	P278	35 43	-121 4	
GulchHouseCN2007	UN	P279	35 47	-121 4	
CamattaCynCS2006	UN	P280	35 33	-120 21	
CholameCrkCN2004	UN	P281	35 50	-120 23	
GoldHill__CN2004	UN	P282	35 50	-120 21	
StonCorralCN2004	UN	P283	35 48	-120 17	
AvilaRanchCN2005	UN	P284	35 56	-120 54	
BuckRidge_CN2006	UN	P285	36 25	-120 59	
BabiesGch_CN2007	UN	P286	36 31	-120 51	
EmeryRanchCN2005	UN	P287	36 1	-120 42	
MooneyCyn_CN2006	UN	P288	36 8	-120 53	
Peachtree_CN2007	UN	P289	36 6	-120 45	
MustangRdgCN2006	UN	P290	36 11	-120 44	
DeerVlyRchCN2007	UN	P291	35 55	-120 39	
LowGastro_CN2008	UN	P292	36 0	-120 29	
SulphurCrkCN2006	UN	P293	36 5	-120 33	
AlcaldeHilCN2006	UN	P294	36 7	-120 26	
ChimneyRR_CS2004	UN	P295	35 42	-120 51	
Jacalitos_CN2006	UN	P296	36 3	-120 22	
SAFOD_GPS_CN2005	UN	P297	35 58	-120 33	
CedarCyn__CN2005	UN	P298	36 1	-120 18	
Duckworth_CN2007	UN	P299	36 15	-120 43	
HarrisRnchCN2004	UN	P300	36 18	-120 17	
LilPanocheCN2004	UN	P301	36 48	-120 45	
PanocheCrkCN2004	UN	P302	36 38	-120 37	
LosBanos__CN2005	UN	P303	37 3	-120 42	
Mendota___CN2004	UN	P304	36 44	-120 21	
Planada___CN2005	UN	P305	37 21	-120 12	
WildcatCrkCN2006	UN	P306	37 48	-120 39	
MaderaDOT_CN2005	UN	P307	36 57	-120 3	
YOS_HetchyCN2008	UN	P308	37 54	-119 50	
Calaveras_CN2005	UN	P309	38 5	-120 57	
AlderRidgeCN2006	UN	P310	38 44	-120 20	
Hunchback_CS2008	UN	P311	37 11	-118 31	
SmithRidgeCN2006	UN	P312	39 32	-123 42	
BuchaRidgeCN2006	UN	P313	39 33	-123 34	
CahtoPeak_CN2004	UN	P314	39 41	-123 35	
LeggettSchCN2005	UN	P315	39 52	-123 43	
RequaYurokCN2006	UN	P316	41 34	-124 5	
AdanacRnchCN2006	UN	P317	39 54	-123 33	
WillitsAirCN2006	UN	P318	39 27	-123 22	
HogHoleRdgCN2004	UN	P319	39 42	-123 18	
EmandalFrmCN2008	UN	P320	39 30	-123 11	
Updegraph_CN2008	UN	P321	39 54	-123 24	
LightnCampCN2008	UN	P322	39 58	-123 11	
AnthonyPk_CN2007	UN	P323	39 51	-122 58	
BlocksburgCN2006	UN	P324	40 15	-123 39	
SchoolHousCN2006	UN	P325	41 9	-123 53	
ShowersMtnCN2006	UN	P326	40 35	-123 42	
Dinsmore__CN2008	UN	P327	40 29	-123 34	
StewartRchCN2007	UN	P329	40 5	-123 27	
RedMtnHeliCN2007	UN	P330	40 19	-123 8	
EagleRock_CN2007	UN	P331	40 44	-123 19	
HayforkAirCN2005	UN	P332	40 33	-123 10	
BaldMtnMNFCN2007	UN	P333	39 37	-122 59	
Sheetiron_CN2007	UN	P334	39 30	-122 44	
BlackButteCN2008	UN	P335	39 44	-122 52	
HubbardRdgCN2007	UN	P336	39 32	-122 26	
PattymocusCN2007	UN	P337	40 18	-122 52	
WeavrvlAirCN2005	UN	P338	40 45	-122 55	
Valentine_CN2007	UN	P339	40 2	-122 40	
DashielCrkCN2008	UN	P340	39 25	-123 3	
WhiskytownCN2005	UN	P341	40 39	-122 36	
ChinaPeak_CN2007	UN	P343	40 53	-123 20	
VinaHelitkCN2006	UN	P344	39 56	-122 2	
HookerDomeCN2005	UN	P345	40 16	-122 16	
BuzzardRstCN2007	UN	P346	39 48	-120 52	
AdinCTYardCN2007	UN	P347	41 11	-120 57	
HatchetMtnCN2005	UN	P348	40 54	-121 50	
WonderlandCN2005	UN	P349	40 44	-122 19	
SmokyDome_ID2008	UN	P350	43 32	-114 52	
Galena_Su_ID2008	UN	P351	43 52	-114 43	
Wildhorse_ID2008	UN	P352	43 51	-114 6	
SwensenButID2008	UN	P353	44 3	-113 59	
SageCreek_ID2006	UN	P354	44 7	-113 59	
BorahPeak_ID2008	UN	P355	44 13	-113 43	
GTNPUhlHilWY2007	UN	P356	43 49	-110 29	
ElkhornCrkID2008	UN	P357	44 14	-113 35	
LemhiGulchID2007	UN	P358	44 24	-113 14	
SwanValleyID2007	UN	P359	43 29	-111 32	
HLFIslParkID2005	UN	P360	44 19	-111 27	
HLFSawtellID2007	UN	P361	44 34	-111 26	
BosleyButtOR2007	UN	P362	42 13	-124 14	
DingbatFltOR2007	UN	P363	42 52	-124 3	
BandonArptOR2007	UN	P364	43 5	-124 25	
SWOregnCC_OR2007	UN	P365	43 24	-124 15	
Dean_Mtn__OR2008	UN	P366	43 37	-123 59	
NewprtAir_OR2007	UN	P367	44 35	-124 4	
grants035gor2006	UN	P368	42 30	-123 23	
WildSafariOR2005	UN	P369	43 8	-123 26	
AshlandAirOR2005	UN	P370	42 11	-122 39	
Lone_Rock_OR2005	UN	P371	43 22	-123 3	
EnterpriseOR2007	UN	P372	45 26	-117 15	
BaldyRanchOR2005	UN	P373	43 37	-123 20	
StoutAlseaOR2006	UN	P374	44 23	-123 35	
SunriseFrmOR2007	UN	P375	44 41	-123 26	
EolaResvr_OR2004	UN	P376	44 56	-123 6	
MemorialPkOR2006	UN	P377	44 3	-122 53	
LebanonAirOR2007	UN	P378	44 32	-122 56	
BaldPeter_OR2006	UN	P379	44 30	-122 35	
OITCampus_OR2005	UN	P380	42 16	-121 47	
AlkaliLakeOR2007	UN	P381	43 0	-119 57	
WalkerRim_OR2008	UN	P382	43 11	-121 46	
TwinButte_OR2007	UN	P383	44 21	-122 13	
House_Mtn_OR2008	UN	P384	44 50	-122 29	
SantiamJctOR2007	UN	P385	44 26	-121 57	
GrantApt__OR2007	UN	P386	44 24	-118 58	
SistersHSLOR2006	UN	P387	44 18	-121 34	
Willow_SprOR2005	UN	P388	42 28	-120 23	
BrothersDTOR2007	UN	P389	43 49	-120 36	
JackassButOR2007	UN	P390	43 2	-118 56	
BuckskinMtOR2008	UN	P391	42 15	-118 25	
WrightsPt_OR2007	UN	P392	43 27	-119 0	
Barren_VlyOR2007	UN	P393	43 14	-117 54	
BakerCity_OR2007	UN	P394	44 50	-117 48	
Rose_LodgeOR2006	UN	P395	45 1	-123 51	
RoosBC026GOR2007	UN	P396	45 19	-123 49	
RadarRidgeWA2007	UN	P397	46 25	-123 48	
StaffordCrWA2006	UN	P398	46 56	-123 55	
Wynoochee_WA2008	UN	P399	47 26	-123 37	
Quinlt014GWA2008	UN	P400	47 31	-123 49	
Quillayut_WA2005	UN	P401	47 56	-124 33	
HohHumRch_WA2007	UN	P402	47 46	-124 18	
FloeQuaryGWA2005	UN	P403	48 4	-124 8	
PovHollow_OR2005	UN	P404	45 10	-123 23	
Tri_Point_OR2006	UN	P405	45 38	-123 39	
McMinvilleOR2005	UN	P406	45 11	-123 9	
Seaside22GOR2006	UN	P407	45 57	-123 56	
Whakiakum_WA2005	UN	P408	46 12	-123 23	
VernoniaAPOR2005	UN	P409	45 51	-123 14	
Cataln023GOR2008	UN	P410	46 7	-123 5	
ForestGrovOR2006	UN	P411	45 32	-123 9	
MulinoAir_OR2006	UN	P412	45 13	-122 35	
Methow_Ap_WA2008	UN	P413	48 26	-120 9	
RidgefieldWA2006	UN	P414	45 50	-122 42	
WHGolfCrs_WA2004	UN	P415	46 39	-123 44	
Suntop_LO_WA2008	UN	P416	47 2	-121 36	
Pe_Ell_HS_WA2005	UN	P417	46 34	-123 18	
Matlock___WA2006	UN	P418	47 14	-123 24	
Rock_Peak_WA2008	UN	P419	47 25	-123 22	
FantasyFd_WA2004	UN	P420	46 35	-122 52	
MossyRock_WA2004	UN	P421	46 32	-122 26	
Foot_Hill_ID2007	UN	P422	46 48	-116 59	
Grapeview_WA2005	UN	P423	47 17	-122 56	
QuilcenehsWA2008	UN	P424	47 49	-122 52	
Toledo_HS_WA2008	UN	P425	46 27	-122 51	
GordonSch_WA2006	UN	P426	47 48	-122 31	
US26BoringOR2006	UN	P427	45 26	-122 20	
MtHoodSki_OR2005	UN	P428	45 21	-121 40	
CascadeAirOR2006	UN	P429	45 41	-121 53	
Elma_Elem_WA2005	UN	P430	47 0	-123 26	
